Time,Temperature(℃),Humidity(%RH)
2022-05-12 14:11:00,20.01,49.49
2022-05-12 14:10:00,19.99,49.56
2022-05-12 14:09:00,19.97,49.62
2022-05-12 14:08:00,19.88,50.20
2022-05-12 14:07:00,19.84,50.30
2022-05-12 14:06:00,19.81,50.40
2022-05-12 14:05:00,19.78,50.49
2022-05-12 14:04:00,19.75,50.59
2022-05-12 14:03:00,19.72,50.68
2022-05-12 14:02:00,19.69,50.78
2022-05-12 14:01:00,19.66,50.87
2022-05-12 14:00:00,19.63,50.97
2022-05-12 13:59:00,19.60,51.06
2022-05-12 13:58:00,19.63,50.89
2022-05-12 13:57:00,19.57,51.00
2022-05-12 13:56:00,19.51,51.10
2022-05-12 13:55:00,19.45,51.21
2022-05-12 13:54:00,19.39,51.31
2022-05-12 13:53:00,19.34,51.42
2022-05-12 13:52:00,19.28,51.52
2022-05-12 13:51:00,19.22,51.63
2022-05-12 13:50:00,19.16,51.73
2022-05-12 13:49:00,19.11,51.83
2022-05-12 13:48:00,19.16,52.45
2022-05-12 13:47:00,19.09,52.35
2022-05-12 13:46:00,19.03,52.26
2022-05-12 13:45:00,18.97,52.17
2022-05-12 13:44:00,18.91,52.08
2022-05-12 13:43:00,18.85,51.99
2022-05-12 13:42:00,18.79,51.90
2022-05-12 13:41:00,18.73,51.81
2022-05-12 13:40:00,18.67,51.72
2022-05-12 13:39:00,18.61,51.63
2022-05-12 13:38:00,18.69,51.62
2022-05-12 13:37:00,18.64,51.65
2022-05-12 13:36:00,18.59,51.68
2022-05-12 13:35:00,18.54,51.71
2022-05-12 13:34:00,18.49,51.74
2022-05-12 13:33:00,18.44,51.77
2022-05-12 13:32:00,18.39,51.80
2022-05-12 13:31:00,18.34,51.83
2022-05-12 13:30:00,18.29,51.86
2022-05-12 13:29:00,18.24,51.89
2022-05-12 13:28:00,18.25,51.80
2022-05-12 13:27:00,18.21,51.88
2022-05-12 13:26:00,18.17,51.95
2022-05-12 13:25:00,18.13,52.03
2022-05-12 13:24:00,18.09,52.10
2022-05-12 13:23:00,18.06,52.18
2022-05-12 13:22:00,18.02,52.25
2022-05-12 13:21:00,17.98,52.33
2022-05-12 13:20:00,17.94,52.40
2022-05-12 13:19:00,17.91,52.47
2022-05-12 13:18:00,17.93,52.10
2022-05-12 13:17:00,17.91,52.17
2022-05-12 13:16:00,17.90,52.24
2022-05-12 13:15:00,17.88,52.30
2022-05-12 13:14:00,17.87,52.37
2022-05-12 13:13:00,17.85,52.43
2022-05-12 13:12:00,17.84,52.50
2022-05-12 13:11:00,17.82,52.56
2022-05-12 13:10:00,17.81,52.63
2022-05-12 13:09:00,17.80,52.69
2022-05-12 13:08:00,17.89,52.79
2022-05-12 13:07:00,17.86,52.96
2022-05-12 13:06:00,17.83,53.12
2022-05-12 13:05:00,17.80,53.29
2022-05-12 13:04:00,17.77,53.45
2022-05-12 13:03:00,17.74,53.62
2022-05-12 13:02:00,17.71,53.78
2022-05-12 13:01:00,17.68,53.95
2022-05-12 13:00:00,17.65,54.11
2022-05-12 12:59:00,17.62,54.27
2022-05-12 12:58:00,17.65,54.49
2022-05-12 12:57:00,17.59,54.56
2022-05-12 12:56:00,17.53,54.62
2022-05-12 12:55:00,17.48,54.68
2022-05-12 12:54:00,17.42,54.75
2022-05-12 12:53:00,17.37,54.81
2022-05-12 12:52:00,17.31,54.87
2022-05-12 12:51:00,17.26,54.94
2022-05-12 12:50:00,17.20,55.00
2022-05-12 12:49:00,17.15,55.06
2022-05-12 12:48:00,17.18,54.40
2022-05-12 12:47:00,17.12,54.57
2022-05-12 12:46:00,17.06,54.74
2022-05-12 12:45:00,17.00,54.90
2022-05-12 12:44:00,16.94,55.07
2022-05-12 12:43:00,16.88,55.24
2022-05-12 12:42:00,16.82,55.40
2022-05-12 12:41:00,16.76,55.57
2022-05-12 12:40:00,16.70,55.74
2022-05-12 12:39:00,16.65,55.90
2022-05-12 12:38:00,16.65,55.24
2022-05-12 12:37:00,16.60,55.48
2022-05-12 12:36:00,16.55,55.72
2022-05-12 12:35:00,16.51,55.96
2022-05-12 12:34:00,16.46,56.20
2022-05-12 12:33:00,16.41,56.44
2022-05-12 12:32:00,16.37,56.68
2022-05-12 12:31:00,16.32,56.92
2022-05-12 12:30:00,16.27,57.16
2022-05-12 12:29:00,16.23,57.40
2022-05-12 12:28:00,16.28,57.59
2022-05-12 12:27:00,16.20,57.74
2022-05-12 12:26:00,16.13,57.88
2022-05-12 12:25:00,16.06,58.03
2022-05-12 12:24:00,15.99,58.17
2022-05-12 12:23:00,15.92,58.32
2022-05-12 12:22:00,15.85,58.46
2022-05-12 12:21:00,15.78,58.61
2022-05-12 12:20:00,15.71,58.75
2022-05-12 12:19:00,15.64,58.89
2022-05-12 12:18:00,15.54,58.82
2022-05-12 12:17:00,15.49,58.86
2022-05-12 12:16:00,15.44,58.89
2022-05-12 12:15:00,15.39,58.92
2022-05-12 12:14:00,15.34,58.95
2022-05-12 12:13:00,15.29,58.99
2022-05-12 12:12:00,15.24,59.02
2022-05-12 12:11:00,15.19,59.05
2022-05-12 12:10:00,15.14,59.08
2022-05-12 12:09:00,15.10,59.11
2022-05-12 12:08:00,15.12,59.19
2022-05-12 12:07:00,15.07,59.26
2022-05-12 12:06:00,15.03,59.32
2022-05-12 12:05:00,14.99,59.38
2022-05-12 12:04:00,14.95,59.44
2022-05-12 12:03:00,14.91,59.51
2022-05-12 12:02:00,14.87,59.57
2022-05-12 12:01:00,14.83,59.63
2022-05-12 12:00:00,14.79,59.69
2022-05-12 11:59:00,14.75,59.75
2022-05-12 11:58:00,14.63,59.68
2022-05-12 11:57:00,14.59,59.61
2022-05-12 11:56:00,14.55,59.55
2022-05-12 11:55:00,14.52,59.49
2022-05-12 11:54:00,14.48,59.43
2022-05-12 11:53:00,14.45,59.36
2022-05-12 11:52:00,14.41,59.30
2022-05-12 11:51:00,14.38,59.24
2022-05-12 11:50:00,14.34,59.18
2022-05-12 11:49:00,14.31,59.12
2022-05-12 11:48:00,14.29,59.10
2022-05-12 11:47:00,14.25,59.25
2022-05-12 11:46:00,14.22,59.40
2022-05-12 11:45:00,14.19,59.55
2022-05-12 11:44:00,14.16,59.70
2022-05-12 11:43:00,14.13,59.84
2022-05-12 11:42:00,14.10,59.99
2022-05-12 11:41:00,14.07,60.14
2022-05-12 11:40:00,14.04,60.29
2022-05-12 11:39:00,14.01,60.43
2022-05-12 11:38:00,14.04,60.13
2022-05-12 11:37:00,14.01,60.17
2022-05-12 11:36:00,13.99,60.20
2022-05-12 11:35:00,13.97,60.23
2022-05-12 11:34:00,13.95,60.26
2022-05-12 11:33:00,13.92,60.30
2022-05-12 11:32:00,13.90,60.33
2022-05-12 11:31:00,13.88,60.36
2022-05-12 11:30:00,13.86,60.39
2022-05-12 11:29:00,13.84,60.42
2022-05-12 11:28:00,13.69,60.43
2022-05-12 11:27:00,13.68,60.53
2022-05-12 11:26:00,13.67,60.62
2022-05-12 11:25:00,13.67,60.71
2022-05-12 11:24:00,13.66,60.80
2022-05-12 11:23:00,13.66,60.90
2022-05-12 11:22:00,13.65,60.99
2022-05-12 11:21:00,13.65,61.08
2022-05-12 11:20:00,13.64,61.17
2022-05-12 11:19:00,13.64,61.26
2022-05-12 11:18:00,13.64,61.31
2022-05-12 11:17:00,13.59,61.39
2022-05-12 11:16:00,13.54,61.47
2022-05-12 11:15:00,13.49,61.54
2022-05-12 11:14:00,13.44,61.62
2022-05-12 11:13:00,13.40,61.69
2022-05-12 11:12:00,13.35,61.77
2022-05-12 11:11:00,13.30,61.84
2022-05-12 11:10:00,13.25,61.92
2022-05-12 11:09:00,13.21,61.99
2022-05-12 11:08:00,13.26,61.92
2022-05-12 11:07:00,13.23,62.00
2022-05-12 11:06:00,13.21,62.07
2022-05-12 11:05:00,13.18,62.14
2022-05-12 11:04:00,13.16,62.21
2022-05-12 11:03:00,13.13,62.29
2022-05-12 11:02:00,13.11,62.36
2022-05-12 11:01:00,13.08,62.43
2022-05-12 11:00:00,13.06,62.50
2022-05-12 10:59:00,13.04,62.57
2022-05-12 10:58:00,13.08,62.77
2022-05-12 10:57:00,13.04,62.81
2022-05-12 10:56:00,13.01,62.84
2022-05-12 10:55:00,12.98,62.87
2022-05-12 10:54:00,12.94,62.91
2022-05-12 10:53:00,12.91,62.94
2022-05-12 10:52:00,12.88,62.97
2022-05-12 10:51:00,12.84,63.01
2022-05-12 10:50:00,12.81,63.04
2022-05-12 10:49:00,12.78,63.07
2022-05-12 10:48:00,12.69,63.01
2022-05-12 10:47:00,12.64,63.09
2022-05-12 10:46:00,12.60,63.16
2022-05-12 10:45:00,12.56,63.23
2022-05-12 10:44:00,12.52,63.31
2022-05-12 10:43:00,12.47,63.38
2022-05-12 10:42:00,12.43,63.45
2022-05-12 10:41:00,12.39,63.53
2022-05-12 10:40:00,12.35,63.60
2022-05-12 10:39:00,12.31,63.67
2022-05-12 10:38:00,12.36,63.65
2022-05-12 10:37:00,12.33,63.71
2022-05-12 10:36:00,12.30,63.77
2022-05-12 10:35:00,12.28,63.83
2022-05-12 10:34:00,12.25,63.89
2022-05-12 10:33:00,12.23,63.95
2022-05-12 10:32:00,12.20,64.01
2022-05-12 10:31:00,12.18,64.07
2022-05-12 10:30:00,12.15,64.13
2022-05-12 10:29:00,12.13,64.18
2022-05-12 10:28:00,12.13,64.35
2022-05-12 10:27:00,12.09,64.41
2022-05-12 10:26:00,12.06,64.47
2022-05-12 10:25:00,12.03,64.53
2022-05-12 10:24:00,12.00,64.59
2022-05-12 10:23:00,11.97,64.65
2022-05-12 10:22:00,11.94,64.71
2022-05-12 10:21:00,11.91,64.77
2022-05-12 10:20:00,11.88,64.83
2022-05-12 10:19:00,11.85,64.89
2022-05-12 10:18:00,11.75,65.00
2022-05-12 10:17:00,11.72,65.04
2022-05-12 10:16:00,11.69,65.07
2022-05-12 10:15:00,11.67,65.10
2022-05-12 10:14:00,11.64,65.13
2022-05-12 10:13:00,11.61,65.17
2022-05-12 10:12:00,11.59,65.20
2022-05-12 10:11:00,11.56,65.23
2022-05-12 10:10:00,11.53,65.26
2022-05-12 10:09:00,11.51,65.29
2022-05-12 10:08:00,11.41,65.20
2022-05-12 10:07:00,11.39,65.23
2022-05-12 10:06:00,11.37,65.25
2022-05-12 10:05:00,11.35,65.27
2022-05-12 10:04:00,11.33,65.29
2022-05-12 10:03:00,11.32,65.31
2022-05-12 10:02:00,11.30,65.33
2022-05-12 10:01:00,11.28,65.35
2022-05-12 10:00:00,11.26,65.37
2022-05-12 09:59:00,11.25,65.39
2022-05-12 09:58:00,11.25,65.39
2022-05-12 09:57:00,11.23,65.38
2022-05-12 09:56:00,11.22,65.37
2022-05-12 09:55:00,11.21,65.36
2022-05-12 09:54:00,11.19,65.35
2022-05-12 09:53:00,11.18,65.34
2022-05-12 09:52:00,11.17,65.33
2022-05-12 09:51:00,11.15,65.32
2022-05-12 09:50:00,11.14,65.31
2022-05-12 09:49:00,11.13,65.30
2022-05-12 09:48:00,11.13,65.35
2022-05-12 09:47:00,11.10,65.39
2022-05-12 09:46:00,11.07,65.43
2022-05-12 09:45:00,11.04,65.47
2022-05-12 09:44:00,11.01,65.51
2022-05-12 09:43:00,10.98,65.54
2022-05-12 09:42:00,10.95,65.58
2022-05-12 09:41:00,10.92,65.62
2022-05-12 09:40:00,10.89,65.66
2022-05-12 09:39:00,10.87,65.69
2022-05-12 09:38:00,10.87,65.61
2022-05-12 09:37:00,10.84,65.66
2022-05-12 09:36:00,10.81,65.70
2022-05-12 09:35:00,10.78,65.74
2022-05-12 09:34:00,10.75,65.78
2022-05-12 09:33:00,10.72,65.83
2022-05-12 09:32:00,10.69,65.87
2022-05-12 09:31:00,10.66,65.91
2022-05-12 09:30:00,10.63,65.95
2022-05-12 09:29:00,10.61,65.99
2022-05-12 09:28:00,10.67,65.90
2022-05-12 09:27:00,10.63,65.93
2022-05-12 09:26:00,10.59,65.95
2022-05-12 09:25:00,10.56,65.97
2022-05-12 09:24:00,10.52,65.99
2022-05-12 09:23:00,10.49,66.01
2022-05-12 09:22:00,10.45,66.03
2022-05-12 09:21:00,10.42,66.05
2022-05-12 09:20:00,10.38,66.07
2022-05-12 09:19:00,10.35,66.09
2022-05-12 09:18:00,10.38,65.43
2022-05-12 09:17:00,10.34,65.47
2022-05-12 09:16:00,10.31,65.50
2022-05-12 09:15:00,10.28,65.53
2022-05-12 09:14:00,10.25,65.56
2022-05-12 09:13:00,10.22,65.60
2022-05-12 09:12:00,10.19,65.63
2022-05-12 09:11:00,10.16,65.66
2022-05-12 09:10:00,10.13,65.69
2022-05-12 09:09:00,10.10,65.72
2022-05-12 09:08:00,10.18,65.67
2022-05-12 09:07:00,10.16,65.65
2022-05-12 09:06:00,10.14,65.63
2022-05-12 09:05:00,10.12,65.61
2022-05-12 09:04:00,10.10,65.59
2022-05-12 09:03:00,10.08,65.57
2022-05-12 09:02:00,10.06,65.55
2022-05-12 09:01:00,10.04,65.53
2022-05-12 09:00:00,10.02,65.51
2022-05-12 08:59:00,10.00,65.50
2022-05-12 08:58:00,9.97,65.60
2022-05-12 08:57:00,9.94,65.62
2022-05-12 08:56:00,9.92,65.64
2022-05-12 08:55:00,9.90,65.66
2022-05-12 08:54:00,9.88,65.68
2022-05-12 08:53:00,9.86,65.70
2022-05-12 08:52:00,9.84,65.72
2022-05-12 08:51:00,9.82,65.74
2022-05-12 08:50:00,9.80,65.76
2022-05-12 08:49:00,9.78,65.78
2022-05-12 08:48:00,9.78,65.99
2022-05-12 08:47:00,9.76,65.96
2022-05-12 08:46:00,9.74,65.94
2022-05-12 08:45:00,9.72,65.91
2022-05-12 08:44:00,9.70,65.89
2022-05-12 08:43:00,9.69,65.86
2022-05-12 08:42:00,9.67,65.84
2022-05-12 08:41:00,9.65,65.81
2022-05-12 08:40:00,9.63,65.79
2022-05-12 08:39:00,9.62,65.77
2022-05-12 08:38:00,9.61,65.89
2022-05-12 08:37:00,9.59,65.85
2022-05-12 08:36:00,9.58,65.81
2022-05-12 08:35:00,9.57,65.77
2022-05-12 08:34:00,9.56,65.73
2022-05-12 08:33:00,9.54,65.69
2022-05-12 08:32:00,9.53,65.65
2022-05-12 08:31:00,9.52,65.61
2022-05-12 08:30:00,9.51,65.57
2022-05-12 08:29:00,9.50,65.54
2022-05-12 08:28:00,9.57,65.49
2022-05-12 08:27:00,9.54,65.46
2022-05-12 08:26:00,9.51,65.43
2022-05-12 08:25:00,9.48,65.41
2022-05-12 08:24:00,9.45,65.38
2022-05-12 08:23:00,9.42,65.35
2022-05-12 08:22:00,9.39,65.33
2022-05-12 08:21:00,9.36,65.30
2022-05-12 08:20:00,9.33,65.27
2022-05-12 08:19:00,9.30,65.25
2022-05-12 08:18:00,9.37,65.20
2022-05-12 08:17:00,9.35,65.24
2022-05-12 08:16:00,9.34,65.28
2022-05-12 08:15:00,9.32,65.32
2022-05-12 08:14:00,9.31,65.36
2022-05-12 08:13:00,9.29,65.40
2022-05-12 08:12:00,9.28,65.44
2022-05-12 08:11:00,9.26,65.48
2022-05-12 08:10:00,9.25,65.52
2022-05-12 08:09:00,9.24,65.55
2022-05-12 08:08:00,9.21,65.20
2022-05-12 08:07:00,9.22,65.22
2022-05-12 08:06:00,9.23,65.23
2022-05-12 08:05:00,9.24,65.25
2022-05-12 08:04:00,9.25,65.26
2022-05-12 08:03:00,9.25,65.28
2022-05-12 08:02:00,9.26,65.29
2022-05-12 08:01:00,9.27,65.31
2022-05-12 08:00:00,9.28,65.32
2022-05-12 07:59:00,9.28,65.33
2022-05-12 07:58:00,9.28,65.20
2022-05-12 07:57:00,9.26,65.24
2022-05-12 07:56:00,9.24,65.27
2022-05-12 07:55:00,9.22,65.30
2022-05-12 07:54:00,9.20,65.33
2022-05-12 07:53:00,9.18,65.36
2022-05-12 07:52:00,9.16,65.39
2022-05-12 07:51:00,9.14,65.42
2022-05-12 07:50:00,9.12,65.45
2022-05-12 07:49:00,9.10,65.48
2022-05-12 07:48:00,9.10,65.24
2022-05-12 07:47:00,9.11,65.27
2022-05-12 07:46:00,9.12,65.30
2022-05-12 07:45:00,9.13,65.33
2022-05-12 07:44:00,9.14,65.36
2022-05-12 07:43:00,9.15,65.38
2022-05-12 07:42:00,9.16,65.41
2022-05-12 07:41:00,9.17,65.44
2022-05-12 07:40:00,9.18,65.47
2022-05-12 07:39:00,9.19,65.49
2022-05-12 07:38:00,9.14,65.45
2022-05-12 07:37:00,9.12,65.41
2022-05-12 07:36:00,9.10,65.37
2022-05-12 07:35:00,9.09,65.33
2022-05-12 07:34:00,9.07,65.29
2022-05-12 07:33:00,9.06,65.26
2022-05-12 07:32:00,9.04,65.22
2022-05-12 07:31:00,9.03,65.18
2022-05-12 07:30:00,9.01,65.14
2022-05-12 07:29:00,9.00,65.11
2022-05-12 07:28:00,9.07,65.21
2022-05-12 07:27:00,9.05,65.24
2022-05-12 07:26:00,9.03,65.27
2022-05-12 07:25:00,9.01,65.30
2022-05-12 07:24:00,8.99,65.33
2022-05-12 07:23:00,8.97,65.36
2022-05-12 07:22:00,8.95,65.39
2022-05-12 07:21:00,8.93,65.42
2022-05-12 07:20:00,8.91,65.45
2022-05-12 07:19:00,8.90,65.47
2022-05-12 07:18:00,8.90,65.01
2022-05-12 07:17:00,8.91,65.08
2022-05-12 07:16:00,8.92,65.14
2022-05-12 07:15:00,8.93,65.20
2022-05-12 07:14:00,8.94,65.27
2022-05-12 07:13:00,8.94,65.33
2022-05-12 07:12:00,8.95,65.39
2022-05-12 07:11:00,8.96,65.46
2022-05-12 07:10:00,8.97,65.52
2022-05-12 07:09:00,8.97,65.58
2022-05-12 07:08:00,8.97,65.49
2022-05-12 07:07:00,8.96,65.45
2022-05-12 07:06:00,8.95,65.42
2022-05-12 07:05:00,8.94,65.39
2022-05-12 07:04:00,8.93,65.36
2022-05-12 07:03:00,8.93,65.33
2022-05-12 07:02:00,8.92,65.30
2022-05-12 07:01:00,8.91,65.27
2022-05-12 07:00:00,8.90,65.24
2022-05-12 06:59:00,8.90,65.21
2022-05-12 06:58:00,8.91,65.59
2022-05-12 06:57:00,8.92,65.53
2022-05-12 06:56:00,8.93,65.48
2022-05-12 06:55:00,8.94,65.43
2022-05-12 06:54:00,8.95,65.38
2022-05-12 06:53:00,8.95,65.33
2022-05-12 06:52:00,8.96,65.28
2022-05-12 06:51:00,8.97,65.23
2022-05-12 06:50:00,8.98,65.18
2022-05-12 06:49:00,8.98,65.13
2022-05-12 06:48:00,8.98,65.00
2022-05-12 06:47:00,8.97,65.03
2022-05-12 06:46:00,8.96,65.05
2022-05-12 06:45:00,8.95,65.07
2022-05-12 06:44:00,8.94,65.09
2022-05-12 06:43:00,8.94,65.12
2022-05-12 06:42:00,8.93,65.14
2022-05-12 06:41:00,8.92,65.16
2022-05-12 06:40:00,8.91,65.18
2022-05-12 06:39:00,8.91,65.20
2022-05-12 06:38:00,8.91,65.16
2022-05-12 06:37:00,8.92,65.20
2022-05-12 06:36:00,8.93,65.24
2022-05-12 06:35:00,8.94,65.27
2022-05-12 06:34:00,8.95,65.31
2022-05-12 06:33:00,8.95,65.34
2022-05-12 06:32:00,8.96,65.38
2022-05-12 06:31:00,8.97,65.41
2022-05-12 06:30:00,8.98,65.45
2022-05-12 06:29:00,8.98,65.48
2022-05-12 06:28:00,8.98,65.36
2022-05-12 06:27:00,8.97,65.33
2022-05-12 06:26:00,8.96,65.30
2022-05-12 06:25:00,8.95,65.28
2022-05-12 06:24:00,8.94,65.25
2022-05-12 06:23:00,8.94,65.22
2022-05-12 06:22:00,8.93,65.20
2022-05-12 06:21:00,8.92,65.17
2022-05-12 06:20:00,8.91,65.14
2022-05-12 06:19:00,8.91,65.12
2022-05-12 06:18:00,8.98,65.16
2022-05-12 06:17:00,8.97,65.11
2022-05-12 06:16:00,8.96,65.06
2022-05-12 06:15:00,8.95,65.01
2022-05-12 06:14:00,8.94,64.96
2022-05-12 06:13:00,8.94,64.91
2022-05-12 06:12:00,8.93,64.86
2022-05-12 06:11:00,8.92,64.81
2022-05-12 06:10:00,8.91,64.76
2022-05-12 06:09:00,8.91,64.71
2022-05-12 06:08:00,8.97,64.60
2022-05-12 06:07:00,8.96,64.62
2022-05-12 06:06:00,8.95,64.64
2022-05-12 06:05:00,8.94,64.66
2022-05-12 06:04:00,8.93,64.68
2022-05-12 06:03:00,8.93,64.70
2022-05-12 06:02:00,8.92,64.72
2022-05-12 06:01:00,8.91,64.74
2022-05-12 06:00:00,8.90,64.76
2022-05-12 05:59:00,8.90,64.77
2022-05-12 05:58:00,8.91,64.64
2022-05-12 05:57:00,8.92,64.61
2022-05-12 05:56:00,8.93,64.59
2022-05-12 05:55:00,8.94,64.57
2022-05-12 05:54:00,8.95,64.55
2022-05-12 05:53:00,8.95,64.52
2022-05-12 05:52:00,8.96,64.50
2022-05-12 05:51:00,8.97,64.48
2022-05-12 05:50:00,8.98,64.46
2022-05-12 05:49:00,8.98,64.44
2022-05-12 05:48:00,8.97,64.57
2022-05-12 05:47:00,8.96,64.52
2022-05-12 05:46:00,8.95,64.48
2022-05-12 05:45:00,8.95,64.44
2022-05-12 05:44:00,8.94,64.39
2022-05-12 05:43:00,8.94,64.35
2022-05-12 05:42:00,8.93,64.31
2022-05-12 05:41:00,8.93,64.26
2022-05-12 05:40:00,8.92,64.22
2022-05-12 05:39:00,8.92,64.18
2022-05-12 05:38:00,9.00,64.34
2022-05-12 05:37:00,9.01,64.32
2022-05-12 05:36:00,9.02,64.31
2022-05-12 05:35:00,9.03,64.29
2022-05-12 05:34:00,9.04,64.28
2022-05-12 05:33:00,9.04,64.26
2022-05-12 05:32:00,9.05,64.25
2022-05-12 05:31:00,9.06,64.23
2022-05-12 05:30:00,9.07,64.22
2022-05-12 05:29:00,9.07,64.21
2022-05-12 05:28:00,9.09,64.12
2022-05-12 05:27:00,9.08,64.15
2022-05-12 05:26:00,9.07,64.18
2022-05-12 05:25:00,9.07,64.20
2022-05-12 05:24:00,9.06,64.23
2022-05-12 05:23:00,9.05,64.25
2022-05-12 05:22:00,9.05,64.28
2022-05-12 05:21:00,9.04,64.30
2022-05-12 05:20:00,9.03,64.33
2022-05-12 05:19:00,9.03,64.35
2022-05-12 05:18:00,9.00,64.02
2022-05-12 05:17:00,9.02,64.06
2022-05-12 05:16:00,9.04,64.09
2022-05-12 05:15:00,9.06,64.12
2022-05-12 05:14:00,9.08,64.15
2022-05-12 05:13:00,9.10,64.19
2022-05-12 05:12:00,9.12,64.22
2022-05-12 05:11:00,9.14,64.25
2022-05-12 05:10:00,9.16,64.28
2022-05-12 05:09:00,9.17,64.31
2022-05-12 05:08:00,9.12,64.29
2022-05-12 05:07:00,9.14,64.23
2022-05-12 05:06:00,9.16,64.18
2022-05-12 05:05:00,9.17,64.13
2022-05-12 05:04:00,9.19,64.07
2022-05-12 05:03:00,9.20,64.02
2022-05-12 05:02:00,9.22,63.97
2022-05-12 05:01:00,9.23,63.91
2022-05-12 05:00:00,9.25,63.86
2022-05-12 04:59:00,9.26,63.81
2022-05-12 04:58:00,9.20,64.19
2022-05-12 04:57:00,9.22,64.15
2022-05-12 04:56:00,9.24,64.12
2022-05-12 04:55:00,9.25,64.09
2022-05-12 04:54:00,9.27,64.06
2022-05-12 04:53:00,9.29,64.02
2022-05-12 04:52:00,9.30,63.99
2022-05-12 04:51:00,9.32,63.96
2022-05-12 04:50:00,9.34,63.93
2022-05-12 04:49:00,9.35,63.90
2022-05-12 04:48:00,9.36,63.80
2022-05-12 04:47:00,9.35,63.84
2022-05-12 04:46:00,9.35,63.88
2022-05-12 04:45:00,9.34,63.91
2022-05-12 04:44:00,9.34,63.95
2022-05-12 04:43:00,9.33,63.98
2022-05-12 04:42:00,9.33,64.02
2022-05-12 04:41:00,9.32,64.05
2022-05-12 04:40:00,9.32,64.09
2022-05-12 04:39:00,9.32,64.12
2022-05-12 04:38:00,9.38,64.27
2022-05-12 04:37:00,9.37,64.25
2022-05-12 04:36:00,9.36,64.23
2022-05-12 04:35:00,9.36,64.22
2022-05-12 04:34:00,9.35,64.20
2022-05-12 04:33:00,9.34,64.18
2022-05-12 04:32:00,9.34,64.17
2022-05-12 04:31:00,9.33,64.15
2022-05-12 04:30:00,9.32,64.13
2022-05-12 04:29:00,9.32,64.12
2022-05-12 04:28:00,9.32,64.16
2022-05-12 04:27:00,9.33,64.10
2022-05-12 04:26:00,9.34,64.05
2022-05-12 04:25:00,9.34,64.00
2022-05-12 04:24:00,9.35,63.95
2022-05-12 04:23:00,9.36,63.90
2022-05-12 04:22:00,9.36,63.85
2022-05-12 04:21:00,9.37,63.80
2022-05-12 04:20:00,9.38,63.75
2022-05-12 04:19:00,9.38,63.70
2022-05-12 04:18:00,9.31,63.83
2022-05-12 04:17:00,9.32,63.86
2022-05-12 04:16:00,9.33,63.89
2022-05-12 04:15:00,9.34,63.92
2022-05-12 04:14:00,9.35,63.95
2022-05-12 04:13:00,9.35,63.97
2022-05-12 04:12:00,9.36,64.00
2022-05-12 04:11:00,9.37,64.03
2022-05-12 04:10:00,9.38,64.06
2022-05-12 04:09:00,9.38,64.08
2022-05-12 04:08:00,9.38,64.41
2022-05-12 04:07:00,9.37,64.37
2022-05-12 04:06:00,9.36,64.33
2022-05-12 04:05:00,9.35,64.29
2022-05-12 04:04:00,9.34,64.25
2022-05-12 04:03:00,9.34,64.21
2022-05-12 04:02:00,9.33,64.17
2022-05-12 04:01:00,9.32,64.13
2022-05-12 04:00:00,9.31,64.09
2022-05-12 03:59:00,9.31,64.06
2022-05-12 03:58:00,9.32,64.19
2022-05-12 03:57:00,9.33,64.12
2022-05-12 03:56:00,9.34,64.06
2022-05-12 03:55:00,9.34,64.00
2022-05-12 03:54:00,9.35,63.94
2022-05-12 03:53:00,9.36,63.87
2022-05-12 03:52:00,9.36,63.81
2022-05-12 03:51:00,9.37,63.75
2022-05-12 03:50:00,9.38,63.69
2022-05-12 03:49:00,9.38,63.63
2022-05-12 03:48:00,9.39,64.07
2022-05-12 03:47:00,9.38,64.02
2022-05-12 03:46:00,9.37,63.97
2022-05-12 03:45:00,9.36,63.92
2022-05-12 03:44:00,9.35,63.87
2022-05-12 03:43:00,9.34,63.82
2022-05-12 03:42:00,9.33,63.77
2022-05-12 03:41:00,9.32,63.72
2022-05-12 03:40:00,9.31,63.67
2022-05-12 03:39:00,9.31,63.62
2022-05-12 03:38:00,9.38,63.79
2022-05-12 03:37:00,9.37,63.75
2022-05-12 03:36:00,9.36,63.72
2022-05-12 03:35:00,9.35,63.69
2022-05-12 03:34:00,9.34,63.66
2022-05-12 03:33:00,9.34,63.63
2022-05-12 03:32:00,9.33,63.60
2022-05-12 03:31:00,9.32,63.57
2022-05-12 03:30:00,9.31,63.54
2022-05-12 03:29:00,9.31,63.51
2022-05-12 03:28:00,9.32,63.35
2022-05-12 03:27:00,9.33,63.38
2022-05-12 03:26:00,9.34,63.40
2022-05-12 03:25:00,9.34,63.42
2022-05-12 03:24:00,9.35,63.45
2022-05-12 03:23:00,9.36,63.47
2022-05-12 03:22:00,9.36,63.49
2022-05-12 03:21:00,9.37,63.52
2022-05-12 03:20:00,9.38,63.54
2022-05-12 03:19:00,9.38,63.56
2022-05-12 03:18:00,9.32,63.00
2022-05-12 03:17:00,9.33,63.05
2022-05-12 03:16:00,9.33,63.09
2022-05-12 03:15:00,9.34,63.13
2022-05-12 03:14:00,9.34,63.17
2022-05-12 03:13:00,9.35,63.21
2022-05-12 03:12:00,9.35,63.25
2022-05-12 03:11:00,9.36,63.29
2022-05-12 03:10:00,9.36,63.33
2022-05-12 03:09:00,9.36,63.37
2022-05-12 03:08:00,9.38,63.23
2022-05-12 03:07:00,9.37,63.17
